associatedTaxa	basisOfRecord	collectionCode	collectionID	coordinateUncertaintyInMeters	country	county	day	decimalLatitude	decimalLongitude	eventDate	genus	habitat	identificationID	informationWithheld	infraspecificEpithet	institutionCode	locality	month	occurrenceID	samplingProtocol	scientificName	scientificNameAuthorship	specificEpithet	stateProvince	year	dataAggregatorName	resolvedNames	geometry	ecoregion
	PreservedSpecimen	Ento	4	3000	United States		17	70.467	-157.383	1971-07-17	Bombus			NA		UAM	Meade River	07	http://arctos.database.museum/guid/UAM:Ento:120853?seid=1083993		Bombus kirbiellus		kirbiellus	Alaska	1971	idigbio	Bombus kirbiellus	c(-1894495.1343729, 3625761.9319367)	Arctic Coastal Plain
	PreservedSpecimen				UNITED STATES	North Slope		71.291	-156.789		Bombus			NA		AMNH	Barrow		urn:uuid:8590e0d8-d8e1-11e2-99a2-0026552be7ea	Netting	Bombus hyperboreus	Schönherr,1809	hyperboreus	Alaska		idigbio	Bombus hyperboreus	c(-1805283.91087035, 3669601.88644583)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope		71.389	-156.479		Bombus			NA		USNM	Point Barrow		http://n2t.net/ark:/65665/39046cdfc-b922-4178-8b41-1594f8c7206f		Bombus (Pyrobombus) sylvicola	Kirby	sylvicola	Alaska		idigbio	Bombus sylvicola	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	Ento	4	3000	United States		20	70.467	-157.383	1971-07-20	Bombus			NA		UAM	Meade River	07	http://arctos.database.museum/guid/UAM:Ento:122214?seid=1808056		Bombus kirbiellus		kirbiellus	Alaska	1971	idigbio	Bombus kirbiellus	c(-1894495.1343729, 3625761.9319367)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	4	71.389	-156.479		Bombus			NA		USNM	Point Barrow	8	http://n2t.net/ark:/65665/3b00db3e4-f1bb-462c-8967-3480b26bc639		Bombus (Pyrobombus) sylvicola	Kirby	sylvicola	Alaska	1912	idigbio	Bombus sylvicola	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	6	71.389	-156.479		Bombus			NA		USNM	Point Barrow	8	http://n2t.net/ark:/65665/3083c35f2-3618-49d4-bf17-c6d2505cfd1a		Bombus (Pyrobombus) sylvicola	Kirby	sylvicola	Alaska	1952	idigbio	Bombus sylvicola	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	11	71.389	-156.479		Bombus			NA		USNM	Point Barrow	7	http://n2t.net/ark:/65665/38155a7e6-16cc-4f1d-ab13-2dfb8d25ba3f		Bombus (Pyrobombus) sylvicola	Kirby	sylvicola	Alaska	1952	idigbio	Bombus sylvicola	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	6	71.389	-156.479		Bombus			NA		USNM	Point Barrow	8	http://n2t.net/ark:/65665/346538c66-d497-4910-890c-2d2ecaff7f90		Bombus (Pyrobombus) sylvicola	Kirby	sylvicola	Alaska	1952	idigbio	Bombus sylvicola	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	EMEC			United States			70.75	-156.5	1966-07-24	Bombus			NA		EMEC	nr Meade River		urn:catalog:EMEC:EMEC:552388		Bombus balteatus		balteatus	Alaska		idigbio	Bombus balteatus	c(-1848217.52048254, 3622834.94570081)	Arctic Coastal Plain
	PreservedSpecimen	EMEC		1000.0000	United States	North Slope County		71.388	-156.481	1952-08-05	Bombus			NA		EMEC	Point Barrow		urn:catalog:EMEC:EMEC:562901		Bombus sylvicola		sylvicola	Alaska		idigbio	Bombus sylvicola	c(-1789522.79908444, 3668749.17341868)	Arctic Coastal Plain
	PreservedSpecimen	Ento	4	3000	United States		16	70.467	-157.383	1971-07-16	Bombus			NA		UAM	Meade River	07	http://arctos.database.museum/guid/UAM:Ento:120846?seid=1706545		Bombus kirbiellus		kirbiellus	Alaska	1971	idigbio	Bombus kirbiellus	c(-1894495.1343729, 3625761.9319367)	Arctic Coastal Plain
	PreservedSpecimen	Ento	4	3000	United States		20	70.467	-157.383	1971-07-20	Bombus			NA		UAM	Meade River	07	http://arctos.database.museum/guid/UAM:Ento:122221?seid=741213		Bombus kirbiellus		kirbiellus	Alaska	1971	idigbio	Bombus kirbiellus	c(-1894495.1343729, 3625761.9319367)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	5	71.389	-156.479		Bombus			NA		USNM	Point Barrow	8	http://n2t.net/ark:/65665/37020de20-ce99-4c59-9e92-41a5803a7747		Bombus (Pyrobombus) sylvicola	Kirby	sylvicola	Alaska	1952	idigbio	Bombus sylvicola	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	5	71.389	-156.479		Bombus			NA		USNM	Point Barrow	8	http://n2t.net/ark:/65665/387f18f9c-4422-41a9-bcfa-4320a3842db4		Bombus (Pyrobombus) sylvicola	Kirby	sylvicola	Alaska	1952	idigbio	Bombus sylvicola	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	EMEC			United States			70.75	-156.5	1966-07-24	Bombus			NA		EMEC	nr Meade River		urn:catalog:EMEC:EMEC:552389		Bombus balteatus		balteatus	Alaska		idigbio	Bombus balteatus	c(-1848217.52048254, 3622834.94570081)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	29	71.291	-156.789		Bombus			NA		USNM	Barrow	6	http://n2t.net/ark:/65665/3c5bc762d-c4f0-40fc-91b3-01aee7c2e354		Bombus (Alpinobombus) arcticus	Kirby	arcticus	Alaska	1966	idigbio	no:match	c(-1805283.91087035, 3669601.88644583)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	11	71.389	-156.479		Bombus			NA		USNM	Point Barrow	7	http://n2t.net/ark:/65665/3548c35e0-50bc-44b1-ab56-e2d09a12feaa		Bombus (Alpinobombus) polaris	Curtis	polaris	Alaska	1952	idigbio	Bombus polaris	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	6	71.389	-156.479		Bombus			NA		USNM	Point Barrow	8	http://n2t.net/ark:/65665/3d79b50a5-f05c-4ac1-9688-aded0a33c9b9		Bombus (Alpinobombus) polaris	Curtis	polaris	Alaska	1952	idigbio	Bombus polaris	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	6	71.389	-156.479		Bombus			NA		USNM	Point Barrow	8	http://n2t.net/ark:/65665/30cc83068-4a13-4610-b423-de0ecd6b5d7e		Bombus (Alpinobombus) polaris	Curtis	polaris	Alaska	1952	idigbio	Bombus polaris	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	Ento	4	3000	United States		16	70.467	-157.383	1971-07-16	Bombus			NA		UAM	Meade River	07	http://arctos.database.museum/guid/UAM:Ento:77343?seid=1821356		Bombus kirbiellus		kirbiellus	Alaska	1971	idigbio	Bombus kirbiellus	c(-1894495.1343729, 3625761.9319367)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	5	71.389	-156.479		Bombus			NA		USNM	Point Barrow	8	http://n2t.net/ark:/65665/34195fcbf-8bde-42d8-9ac1-bcfaea6278cb		Bombus (Alpinobombus) hyperboreus	Schönherr	hyperboreus	Alaska	1952	idigbio	Bombus hyperboreus	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	20	71.389	-156.479		Bombus			NA		USNM	Point Barrow	7	http://n2t.net/ark:/65665/361b1185d-06c5-4986-a71d-4d922b2a349b		Bombus (Pyrobombus) sylvicola	Kirby	sylvicola	Alaska	1952	idigbio	Bombus sylvicola	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	5	71.389	-156.479		Bombus			NA		USNM	Point Barrow	8	http://n2t.net/ark:/65665/3d7972dc0-fd29-4289-92a2-faa25b8c9ca6		Bombus (Pyrobombus) sylvicola	Kirby	sylvicola	Alaska	1952	idigbio	Bombus sylvicola	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	8	71.389	-156.479		Bombus			NA		USNM	Point Barrow	7	http://n2t.net/ark:/65665/39606d24e-6ce9-41e8-ae03-4fc8fb860de8		Bombus (Pyrobombus) sylvicola	Kirby	sylvicola	Alaska	1952	idigbio	Bombus sylvicola	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	16	71.389	-156.479		Bombus			NA		USNM	Point Barrow	7	http://n2t.net/ark:/65665/35393ddaf-635e-458f-8c58-a7ec4d2a3829		Bombus (Alpinobombus) hyperboreus	Schönherr	hyperboreus	Alaska	1952	idigbio	Bombus hyperboreus	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	Ento	4	3000	United States		20	70.467	-157.383	1971-07-20	Bombus			NA		UAM	Meade River	07	http://arctos.database.museum/guid/UAM:Ento:120855?seid=1198997		Bombus polaris		polaris	Alaska	1971	idigbio	Bombus polaris	c(-1894495.1343729, 3625761.9319367)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	11	71.389	-156.479		Bombus			NA		USNM	Point Barrow	7	http://n2t.net/ark:/65665/3c7933a67-c2a7-47b1-87cc-2b6e4a696d6b		Bombus (Pyrobombus) sylvicola	Kirby	sylvicola	Alaska	1952	idigbio	Bombus sylvicola	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	11	71.389	-156.479		Bombus			NA		USNM	Point Barrow	7	http://n2t.net/ark:/65665/3cf15db52-fd17-4b40-ac1c-48f9d2b3a8ae		Bombus (Alpinobombus) polaris	Curtis	polaris	Alaska	1952	idigbio	Bombus polaris	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen				UNITED STATES	North Slope		71.291	-156.789		Bombus			NA		AMNH	Barrow		urn:uuid:8590e132-d8e1-11e2-99a2-0026552be7ea	Netting	Bombus hyperboreus	Schönherr,1809	hyperboreus	Alaska		idigbio	Bombus hyperboreus	c(-1805283.91087035, 3669601.88644583)	Arctic Coastal Plain
	PreservedSpecimen	Ento	4	3000	United States		21	70.467	-157.383	1971-07-21	Bombus			NA		UAM	Meade River	07	http://arctos.database.museum/guid/UAM:Ento:122212?seid=868757		Bombus polaris		polaris	Alaska	1971	idigbio	Bombus polaris	c(-1894495.1343729, 3625761.9319367)	Arctic Coastal Plain
	PreservedSpecimen	EMEC		1000.0000	United States	North Slope County		71.388	-156.481	1952-08-06	Bombus			NA		EMEC	Point Barrow		urn:catalog:EMEC:EMEC:562912		Bombus sylvicola		sylvicola	Alaska		idigbio	Bombus sylvicola	c(-1789522.79908444, 3668749.17341868)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	6	71.389	-156.479		Bombus			NA		USNM	Point Barrow	8	http://n2t.net/ark:/65665/3976decd8-b7b3-4587-b2d7-44a2ccb39cf8		Bombus (Pyrobombus) sylvicola	Kirby	sylvicola	Alaska	1952	idigbio	Bombus sylvicola	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	Ento	4	3000	United States		16	70.467	-157.383	1971-07-16	Bombus			NA	sylvicola	UAM	Meade River	07	http://arctos.database.museum/guid/UAM:Ento:122170?seid=990738		Bombus lapponicus sylvicola		lapponicus	Alaska	1971	idigbio	Bombus sylvicola	c(-1894495.1343729, 3625761.9319367)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	6	71.389	-156.479		Bombus			NA		USNM	Point Barrow	8	http://n2t.net/ark:/65665/3a685d5e0-5041-4fb2-8398-0886625f4ce3		Bombus (Pyrobombus) sylvicola	Kirby	sylvicola	Alaska	1952	idigbio	Bombus sylvicola	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:dfeca2a7-fbc4-4c8a-9e02-7e2d18d542dc		USA	North Slope Borough	2	70.75	-156.5	1952-07-02	Bombus			NA		LACM	near Meade River	7	e4ac8af9-79a0-418d-aec4-159d53d3d533		Bombus (Pyrobombus) sylvicola	Kirby, 1837	sylvicola	Alaska	1952	idigbio	Bombus sylvicola	c(-1848217.52048254, 3622834.94570081)	Arctic Coastal Plain
	PreservedSpecimen	EMEC		1000.0000	United States	North Slope County		71.388	-156.481	1952-08-05	Bombus			NA		EMEC	Point Barrow		urn:catalog:EMEC:EMEC:562904		Bombus sylvicola		sylvicola	Alaska		idigbio	Bombus sylvicola	c(-1789522.79908444, 3668749.17341868)	Arctic Coastal Plain
	PreservedSpecimen	EMEC		1000.0000	United States	North Slope County		71.388	-156.481	1952-08-06	Bombus			NA		EMEC	Point Barrow		urn:catalog:EMEC:EMEC:562909		Bombus sylvicola		sylvicola	Alaska		idigbio	Bombus sylvicola	c(-1789522.79908444, 3668749.17341868)	Arctic Coastal Plain
	PreservedSpecimen	Ento	4	3000	United States		19	70.467	-157.383	1971-07-19	Bombus			NA		UAM	Meade River	07	http://arctos.database.museum/guid/UAM:Ento:122172?seid=37249		Bombus polaris		polaris	Alaska	1971	idigbio	Bombus polaris	c(-1894495.1343729, 3625761.9319367)	Arctic Coastal Plain
	PreservedSpecimen	EMEC			United States			70.75	-156.5	1966-07-24	Bombus			NA		EMEC	nr Meade River		urn:catalog:EMEC:EMEC:552390		Bombus balteatus		balteatus	Alaska		idigbio	Bombus balteatus	c(-1848217.52048254, 3622834.94570081)	Arctic Coastal Plain
	PreservedSpecimen	EMEC			United States			70.75	-156.5	1966-07-24	Bombus			NA		EMEC	nr Meade River		urn:catalog:EMEC:EMEC:552386		Bombus balteatus		balteatus	Alaska		idigbio	Bombus balteatus	c(-1848217.52048254, 3622834.94570081)	Arctic Coastal Plain
	PreservedSpecimen	EMEC		1000.0000	United States	North Slope County		71.388	-156.481	1952-08-05	Bombus			NA		EMEC	Point Barrow		urn:catalog:EMEC:EMEC:562900		Bombus sylvicola		sylvicola	Alaska		idigbio	Bombus sylvicola	c(-1789522.79908444, 3668749.17341868)	Arctic Coastal Plain
	PreservedSpecimen			10.0	United States	North Slope	7	70.467	-157.4	1977-08-07	Bombus	on Potentilla palustre		NA		INHS		8	5a49072c-c327-4e97-a648-f21649c22181		Bombus (Pyrobombus) melanopygus Nylander, 1848	Nylander, 1848	melanopygus	Alaska	1977	idigbio	Bombus melanopygus	c(-1894885.97863912, 3626219.1653719)	Arctic Coastal Plain
	PreservedSpecimen			10.0	United States	North Slope	7	70.467	-157.4	1977-08-07	Bombus	on Potentilla palustre		NA		INHS		8	c91c0ec5-cba0-4be1-8e84-f16c2ec06e0b		Bombus (Pyrobombus) melanopygus Nylander, 1848	Nylander, 1848	melanopygus	Alaska	1977	idigbio	Bombus melanopygus	c(-1894885.97863912, 3626219.1653719)	Arctic Coastal Plain
	PreservedSpecimen	EMEC		1000.0000	United States	North Slope County		71.388	-156.481	1952-08-05	Bombus			NA		EMEC	Point Barrow		urn:catalog:EMEC:EMEC:562903		Bombus sylvicola		sylvicola	Alaska		idigbio	Bombus sylvicola	c(-1789522.79908444, 3668749.17341868)	Arctic Coastal Plain
	PreservedSpecimen	EMEC		1000.0000	United States	North Slope County		71.388	-156.481	1952-08-06	Bombus			NA		EMEC	Point Barrow		urn:catalog:EMEC:EMEC:562908		Bombus sylvicola		sylvicola	Alaska		idigbio	Bombus sylvicola	c(-1789522.79908444, 3668749.17341868)	Arctic Coastal Plain
	PreservedSpecimen	ENT	urn:uuid:18e3cd08-a962-4f0a-b72c-9a0b3600c5ad		United States	North Slope	11	71.389	-156.479		Bombus			NA		USNM	Point Barrow	7	http://n2t.net/ark:/65665/3b585cce7-7d40-4074-a5dc-87c97d78cc74		Bombus (Alpinobombus) polaris	Curtis	polaris	Alaska	1952	idigbio	Bombus polaris	c(-1789386.66412476, 3668770.79632066)	Arctic Coastal Plain
	PreservedSpecimen	EMEC		500.0000	United States	North Slope County		71.291	-156.789	1966-07-08	Bombus			NA		EMEC	Barrow		urn:catalog:EMEC:EMEC:559355		Bombus hyperboreus		hyperboreus	Alaska		idigbio	Bombus hyperboreus	c(-1805283.91087035, 3669601.88644583)	Arctic Coastal Plain
	PreservedSpecimen	EMEC		1000.0000	United States	North Slope County		71.388	-156.481	1952-08-05	Bombus			NA		EMEC	Point Barrow		urn:catalog:EMEC:EMEC:562905		Bombus sylvicola		sylvicola	Alaska		idigbio	Bombus sylvicola	c(-1789522.79908444, 3668749.17341868)	Arctic Coastal Plain
	PreservedSpecimen	EMEC		1000.0000	United States	North Slope County		71.388	-156.481	1952-08-05	Bombus			NA		EMEC	Point Barrow		urn:catalog:EMEC:EMEC:562906		Bombus sylvicola		sylvicola	Alaska		idigbio	Bombus sylvicola	c(-1789522.79908444, 3668749.17341868)	Arctic Coastal Plain
	PreservedSpecimen	EMEC			United States			70.75	-156.5	1966-07-24	Bombus			NA		EMEC	nr Meade River		urn:catalog:EMEC:EMEC:562892		Bombus sylvicola		sylvicola	Alaska		idigbio	Bombus sylvicola	c(-1848217.52048254, 3622834.94570081)	Arctic Coastal Plain
	PreservedSpecimen			10.0	United States	North Slope	14	70.467	-157.4	1975-08-14	Bombus			NA		INHS		8	fce7c64f-288a-4490-91a2-7a08af30dbb5		Bombus (Alpinobombus) balteatus Dahlbom, 1832	Dahlbom, 1832	balteatus	Alaska	1975	idigbio	Bombus balteatus	c(-1894885.97863912, 3626219.1653719)	Arctic Coastal Plain
	PreservedSpecimen	EMEC		1000.0000	United States	North Slope County		71.388	-156.481	1952-07-13	Bombus			NA		EMEC	Point Barrow		urn:catalog:EMEC:EMEC:562899		Bombus sylvicola		sylvicola	Alaska		idigbio	Bombus sylvicola	c(-1789522.79908444, 3668749.17341868)	Arctic Coastal Plain
	PreservedSpecimen			10.0	United States	North Slope	5	70.467	-157.4	1977-08-05	Bombus			NA		INHS		8	7a13db9e-e643-43ed-90d9-0607051a75e6		Bombus (Bombus) lucorum (Linnaeus, 1761)	(Linnaeus, 1761)	lucorum	Alaska	1977	idigbio	Bombus lucorum	c(-1894885.97863912, 3626219.1653719)	Arctic Coastal Plain
	PreservedSpecimen			10.0	United States	North Slope	17	70.467	-157.4	1977-06-17	Bombus	on Pedicularis Kanei Druand		NA		INHS		6	3b29d805-b9c4-4f4e-bc15-f5600ee05519		Bombus (Pyrobombus) melanopygus Nylander, 1848	Nylander, 1848	melanopygus	Alaska	1977	idigbio	Bombus melanopygus	c(-1894885.97863912, 3626219.1653719)	Arctic Coastal Plain
	PreservedSpecimen			10.0	United States	North Slope	4	70.467	-157.4	1977-07-04	Bombus			NA		INHS		7	f57a86ea-f1e2-44da-84a3-10172a857737		Bombus (Alpinobombus) polaris Curtis, 1835	Curtis, 1835	polaris	Alaska	1977	idigbio	Bombus polaris	c(-1894885.97863912, 3626219.1653719)	Arctic Coastal Plain
	PreservedSpecimen			10.0	United States	North Slope	5	70.467	-157.4	1977-08-05	Bombus			NA		INHS		8	f77fd676-4461-4f46-a429-6c496c30aef9		Bombus (Pyrobombus) melanopygus Nylander, 1848	Nylander, 1848	melanopygus	Alaska	1977	idigbio	Bombus melanopygus	c(-1894885.97863912, 3626219.1653719)	Arctic Coastal Plain
	PreservedSpecimen			10.0	United States	North Slope	27	70.467	-157.4	1977-06-27	Bombus	on Dryas integrifolia M.Uahl		NA		INHS		6	261896ef-a1cc-4fdf-9994-e44e3960180f		Bombus (Pyrobombus) melanopygus Nylander, 1848	Nylander, 1848	melanopygus	Alaska	1977	idigbio	Bombus melanopygus	c(-1894885.97863912, 3626219.1653719)	Arctic Coastal Plain
